15,2022/4/8/13/2/13
9,2020/7/3/18/1/1
9,2022/2/20/22/41/56
11,2021/9/15/22/11/8
18,2022/9/6/14/56/19
11,2020/3/20/1/49/51
5,2021/7/27/7/37/55
11,2020/4/1/18/47/43
15,2022/4/16/4/42/9
14,2021/8/27/15/26/57
17,2022/8/20/1/4/47
13,2021/10/1/18/17/46
15,2021/7/21/22/4/16
13,2021/12/3/6/13/46
16,2021/4/27/3/14/21
15,2020/7/2/21/56/48
8,2022/6/18/10/40/29
6,2022/9/5/22/28/30
14,2021/11/20/1/27/21
1,2021/11/23/9/11/23
7,2021/7/21/6/45/40
13,2022/11/3/2/15/31
11,2022/11/11/19/8/46
19,2020/3/24/20/24/19
7,2020/3/6/3/32/53
10,2021/7/25/4/31/24
4,2021/4/3/19/11/8
19,2021/1/9/4/27/46
13,2020/1/13/1/10/34
6,2022/6/3/22/21/22
5,2021/9/9/12/29/52
15,2021/3/19/23/7/5
19,2020/2/12/20/7/56
7,2022/6/8/14/6/48
18,2020/8/6/18/0/2
13,2021/10/7/6/47/53
3,2022/11/3/3/26/20
4,2022/2/1/11/28/55
16,2022/9/8/10/8/31
17,2021/3/1/5/59/1
11,2021/2/24/19/59/16
12,2020/2/22/6/12/14
13,2020/12/27/11/26/4
12,2022/9/23/3/55/27
19,2022/7/7/6/36/46
7,2021/2/18/5/27/47
19,2022/1/15/22/20/18
1,2021/12/21/21/7/24
16,2020/11/18/8/9/54
11,2020/10/19/13/19/36
10,2022/2/17/17/22/56
5,2020/5/8/9/11/12
11,2020/8/3/16/40/48
17,2021/11/19/19/18/16
4,2021/2/13/7/26/23
17,2022/12/3/13/22/56
8,2021/5/28/10/8/4
1,2022/8/12/20/15/1
16,2020/3/12/3/9/22
16,2021/7/21/20/57/55
13,2021/12/4/0/56/23
18,2022/4/12/22/38/56
14,2020/12/6/4/54/6
1,2021/3/26/0/28/2
6,2020/6/15/21/43/35
16,2022/9/24/5/16/35
10,2022/5/9/12/2/14
1,2020/7/12/7/50/33
12,2020/5/21/17/3/27
11,2020/4/23/5/7/18
5,2020/4/17/21/24/4
17,2021/2/13/13/49/35
5,2021/11/14/3/51/41
9,2020/5/13/3/57/23
7,2021/11/6/20/26/55
3,2020/12/19/17/18/59
16,2021/12/26/16/35/43
10,2021/10/22/6/49/57
13,2021/1/14/7/52/14
11,2021/3/1/17/59/5
12,2020/5/2/21/21/2
8,2021/7/2/15/39/23
14,2020/12/17/9/20/10
13,2021/3/9/15/9/41
4,2020/4/7/15/38/10
6,2021/2/14/10/29/27
8,2021/8/4/16/25/36
4,2020/6/24/23/33/45
3,2021/3/20/13/56/20
13,2022/2/24/0/55/39
3,2021/9/25/0/4/12
17,2022/8/7/6/48/16
2,2021/9/13/11/5/27
1,2021/6/4/4/26/14
9,2020/5/14/9/38/53
9,2021/8/18/14/13/21
19,2020/1/21/23/35/31
14,2022/1/3/18/0/29
19,2022/11/21/8/59/47
6,2022/3/2/21/43/54
4,2022/1/14/11/20/8
12,2020/7/1/14/1/2
18,2020/3/7/13/55/1
2,2022/6/12/8/39/39
6,2020/6/1/6/15/26
8,2022/6/16/3/47/34
15,2022/3/5/16/16/59
14,2020/6/15/14/49/5
11,2021/10/17/0/34/42
6,2021/7/28/3/45/53
17,2020/12/14/10/31/56
11,2021/7/13/1/2/20
7,2021/12/12/10/53/0
19,2022/12/17/18/8/55
19,2022/12/11/1/55/7
10,2020/8/21/13/56/23
10,2022/12/15/11/35/35
1,2020/9/15/17/50/33
7,2021/1/10/17/36/49
9,2021/10/23/4/30/16
2,2021/2/27/1/44/27
4,2022/2/27/22/42/10
11,2022/10/15/16/30/31
14,2021/11/6/17/36/57
5,2021/6/25/9/15/57
6,2020/3/3/4/56/43
3,2020/8/18/12/43/0
15,2021/4/5/15/44/56
6,2020/11/26/9/32/16
1,2020/4/28/12/4/21
18,2021/1/14/4/0/58
15,2020/12/12/13/1/26
1,2021/5/27/6/21/50
10,2021/11/16/3/42/43
2,2022/8/11/13/54/37
4,2021/9/6/9/31/16
7,2020/5/26/17/1/48
5,2021/2/28/8/26/38
10,2020/6/8/17/8/24
16,2021/2/12/10/10/32
15,2021/2/14/22/55/30
12,2020/10/4/20/47/50
5,2022/8/21/17/49/15
9,2022/10/4/19/14/3
14,2021/11/5/5/43/11
18,2021/1/10/12/15/32
13,2021/3/3/4/3/5
12,2022/7/1/22/30/4
10,2022/6/9/4/48/46
5,2022/11/8/13/51/32
4,2020/12/17/9/40/43
16,2022/8/25/0/5/36
8,2020/1/11/8/39/56
1,2020/6/8/7/39/58
3,2021/4/11/22/53/2
8,2021/1/12/1/20/11
5,2021/8/4/8/50/16
4,2022/12/13/6/50/46
3,2021/4/25/9/57/39
10,2022/9/2/2/35/24
2,2021/4/26/12/47/25
9,2022/5/20/22/15/46
2,2020/12/11/17/34/36
3,2020/2/26/4/10/52
15,2021/10/10/11/41/16
5,2021/3/20/11/25/57
19,2021/12/13/13/4/49
3,2021/3/2/14/11/59
9,2021/6/26/9/16/5
13,2021/10/28/11/49/10
12,2021/1/26/19/56/19
16,2021/3/27/21/2/31
1,2020/7/20/1/13/44
5,2020/4/10/7/50/40
5,2022/5/12/20/15/7
3,2022/3/13/17/6/27
4,2020/8/9/18/1/17
7,2020/11/8/20/43/1
6,2020/12/10/1/45/26
5,2021/6/21/14/53/36
11,2020/10/7/7/49/20
2,2021/9/16/15/57/50
3,2022/1/21/6/46/11
12,2020/11/11/17/32/37
11,2022/12/7/0/52/3
19,2020/7/19/7/56/35
4,2022/2/26/6/59/38
3,2021/1/4/23/13/8
6,2020/6/15/10/44/15
15,2021/5/3/15/59/28
2,2020/6/18/8/23/25
5,2020/3/8/22/54/33
15,2021/11/1/12/21/21
10,2021/7/19/3/23/0
11,2022/10/21/14/13/25
16,2020/4/27/11/50/30
18,2022/10/22/15/25/19
19,2020/1/22/22/53/41
1,2020/12/13/13/37/54
7,2022/4/3/21/5/6
17,2022/9/27/22/1/31
11,2021/6/25/10/21/17
1,2022/11/25/0/26/46
13,2022/2/20/21/49/12
11,2022/8/9/15/18/49
19,2021/6/12/1/40/16
19,2022/2/11/20/32/7
12,2021/8/14/8/15/21
5,2022/3/25/17/45/57
6,2021/12/3/12/29/26
6,2022/7/19/10/44/3
11,2022/12/21/10/6/36
1,2020/9/14/11/9/34
14,2022/12/28/13/17/56
6,2022/3/10/19/34/37
15,2021/10/24/17/36/19
10,2020/1/12/5/43/54
1,2021/12/2/17/30/57
3,2022/1/11/13/47/37
17,2021/6/13/2/20/30
3,2022/3/3/10/56/53
6,2020/6/15/2/58/17
14,2021/1/11/2/25/32
14,2021/12/22/16/51/33
16,2020/10/3/14/57/48
19,2020/8/14/20/4/39
19,2020/2/7/17/19/9
6,2022/12/8/4/1/46
6,2020/4/2/10/59/34
16,2021/10/14/3/52/30
16,2020/12/25/5/58/15
1,2021/6/14/10/45/41
17,2021/11/3/4/47/56
14,2022/5/17/10/41/57
19,2020/12/6/12/8/47
5,2022/12/19/9/21/3
10,2020/8/12/6/35/41
17,2021/12/21/4/8/43
16,2021/4/11/7/5/35
13,2020/10/1/23/14/20
11,2021/9/17/23/57/12
9,2021/3/11/23/19/57
1,2020/9/5/12/33/47
14,2020/5/22/8/56/40
19,2022/10/21/20/49/18
12,2020/1/20/0/12/33
1,2022/6/8/12/38/21
18,2021/7/24/14/57/14
11,2021/12/4/0/36/58
14,2021/9/4/16/18/3
17,2020/9/26/17/53/0
5,2021/5/14/10/53/1
18,2022/4/5/3/55/47
4,2022/4/13/1/46/32
14,2020/2/13/12/34/25
10,2022/11/7/8/43/46
2,2022/8/26/9/16/41
3,2022/12/1/22/1/46
10,2020/1/20/10/13/45
14,2020/7/7/23/16/40
19,2022/9/1/20/54/42
10,2021/6/2/2/8/33
12,2021/6/7/7/32/12
17,2021/2/14/15/23/25
4,2021/7/16/2/20/54
1,2020/12/4/21/45/25
9,2021/7/6/21/21/53
9,2022/5/6/13/34/23
3,2020/7/2/15/11/54
2,2022/7/14/21/48/18
3,2022/10/26/4/16/18
1,2021/1/16/20/26/35
8,2020/8/28/9/19/1
13,2020/8/20/7/54/36
16,2022/2/26/11/20/41
17,2021/5/23/23/19/48
3,2022/3/13/20/57/17
12,2022/9/6/9/12/2
17,2022/5/15/9/16/31
19,2021/3/13/13/24/4
5,2020/6/16/6/4/2
6,2022/3/26/6/17/24
13,2020/4/27/8/11/34
12,2020/2/27/23/16/14
16,2021/6/11/6/31/5
19,2021/2/22/3/27/19
14,2020/3/17/23/44/11
12,2022/5/15/9/29/56
6,2020/2/3/21/17/25
5,2021/12/18/22/47/36
6,2022/8/5/1/4/18
2,2020/6/24/3/56/14
15,2021/1/13/4/14/3
12,2021/6/5/9/24/21
4,2021/7/22/7/21/44
9,2022/5/10/17/5/6
14,2022/1/19/10/38/50
10,2022/2/3/21/17/0
15,2021/11/5/22/28/55
19,2022/8/2/19/40/31
4,2021/6/2/0/37/42
8,2022/7/17/7/2/24
18,2022/7/10/20/51/57
19,2022/4/21/1/42/9
17,2020/9/17/20/54/1
11,2022/7/4/3/22/24
11,2020/8/3/5/27/47
8,2022/1/22/23/20/32
10,2020/8/8/10/42/4
2,2020/10/11/16/9/40
13,2022/6/8/10/34/46
9,2020/7/4/9/13/54
8,2020/6/20/7/4/17
5,2021/3/4/0/24/33
6,2021/4/25/10/30/9
6,2020/1/21/23/40/27
5,2021/2/13/0/37/58
6,2022/10/18/18/23/28
11,2022/3/21/1/32/53
19,2021/4/14/13/45/6
19,2020/6/17/13/18/42
12,2020/3/18/21/1/35
7,2022/6/23/11/57/46
1,2020/12/18/12/23/34
8,2021/7/26/17/22/14
9,2022/5/10/0/35/14
12,2022/4/7/9/9/17
11,2021/5/23/16/11/15
17,2022/1/16/10/27/23
2,2020/3/15/21/34/7
13,2021/6/13/8/15/51
17,2022/8/17/3/33/5
9,2021/2/25/23/36/40
19,2021/6/24/14/24/43
18,2021/9/14/14/35/4
2,2022/10/1/10/22/51
18,2020/4/22/17/4/19
4,2021/4/16/14/11/18
4,2022/8/21/10/3/55
4,2021/12/14/8/41/54
19,2022/7/20/10/32/15
13,2020/9/22/5/9/35
1,2022/2/13/4/48/5
17,2022/1/2/2/57/32
14,2020/1/14/7/55/57
11,2020/11/8/15/29/31
6,2021/4/12/19/22/4
3,2020/7/21/12/12/47
4,2020/2/23/21/48/19
6,2020/11/10/23/51/32
6,2021/7/20/16/47/49
7,2020/10/24/5/32/33
4,2022/12/8/6/19/44
3,2022/11/2/18/28/20
11,2021/11/14/0/22/40
2,2021/3/6/16/35/23
13,2022/1/12/17/59/8
18,2020/6/18/0/3/12
12,2022/3/27/22/49/53
13,2020/11/10/12/8/57
2,2020/2/23/22/52/32
15,2022/5/15/8/22/54
19,2022/4/17/16/43/58
4,2021/12/27/10/37/23
3,2022/8/7/21/15/50
9,2021/4/27/12/9/44
4,2020/11/23/18/5/35
11,2022/5/7/20/30/7
12,2021/10/25/7/38/48
16,2022/12/2/2/46/3
4,2021/6/4/11/51/35
16,2022/9/12/15/30/6
4,2021/5/25/20/12/58
5,2021/4/21/4/37/20
16,2020/11/16/22/42/35
3,2020/2/2/15/23/25
10,2022/1/3/9/55/13
11,2021/12/15/15/15/7
19,2020/11/4/10/38/14
19,2021/5/22/11/58/41
6,2022/2/5/10/8/44
9,2021/2/27/8/58/21
8,2020/3/10/7/1/15
17,2021/3/6/8/38/9
9,2021/12/19/6/49/11
13,2022/2/19/22/49/59
14,2020/2/26/10/1/12
6,2021/1/14/8/43/51
2,2020/5/14/14/11/13
18,2020/10/25/10/55/8
3,2022/8/19/22/25/45
16,2021/10/2/5/9/21
16,2021/3/21/3/43/26
7,2022/10/20/9/34/26
14,2021/7/6/7/33/59
3,2022/4/3/15/13/35
17,2020/1/6/20/50/5
1,2021/5/13/4/58/22
2,2020/11/28/18/24/30
16,2022/1/15/20/56/1
1,2020/10/14/7/49/47
16,2022/6/19/6/39/54
2,2020/10/13/10/7/6
14,2021/6/2/12/31/2
4,2022/3/20/22/44/52
3,2021/9/19/2/18/46
9,2020/8/6/18/10/59
1,2021/10/24/23/55/35
5,2022/1/19/5/55/18
12,2021/9/16/21/41/1
17,2020/2/27/7/3/58
9,2022/5/1/16/12/32
17,2021/3/19/0/3/22
19,2021/7/14/15/52/22
13,2021/12/11/21/13/33
9,2021/1/28/6/45/51
7,2022/2/8/14/57/7
18,2020/6/7/23/19/24
13,2020/4/1/13/37/30
13,2020/5/3/17/37/10
5,2020/9/5/7/46/39
6,2020/4/7/14/35/1
16,2022/12/19/20/13/54
18,2020/4/26/19/33/51
1,2022/10/22/15/4/8
3,2021/5/16/0/45/9
7,2021/5/28/2/2/22
18,2020/12/18/18/36/6
19,2021/8/17/17/27/39
3,2020/1/18/20/23/46
19,2022/2/14/1/37/52
11,2021/3/6/9/24/35
9,2020/7/21/18/42/55
19,2020/4/26/2/3/6
18,2021/11/19/9/18/6
2,2021/10/14/21/25/40
19,2021/12/8/3/34/9
6,2020/5/12/10/18/11
1,2020/5/6/15/39/56
17,2022/12/7/5/49/6
7,2020/2/6/20/20/40
8,2021/10/14/11/47/34
18,2022/5/24/16/59/53
11,2022/9/27/15/35/10
15,2021/7/5/0/51/56
13,2020/8/2/1/7/20
4,2022/7/24/4/10/18
9,2022/9/7/6/26/49
8,2021/2/18/10/46/9
15,2020/4/2/1/51/56
1,2021/7/9/7/37/24
6,2021/5/11/17/33/10
2,2020/7/2/15/41/36
2,2020/1/3/18/8/16
19,2020/12/8/22/11/50
6,2020/11/17/16/34/50
5,2022/9/22/13/25/51
3,2021/8/26/13/18/27
7,2020/4/9/17/40/54
11,2020/3/11/22/7/46
5,2020/8/21/20/2/51
12,2021/9/10/22/49/3
18,2020/10/13/22/39/19
13,2022/6/13/0/19/7
15,2020/4/14/11/29/35
18,2021/2/1/4/24/5
17,2022/5/25/11/17/43
15,2022/2/2/5/36/28
9,2022/6/10/11/12/39
8,2020/1/6/3/27/25
16,2021/2/7/18/40/20
19,2020/7/3/9/59/55
1,2021/3/10/23/16/19
3,2020/7/17/1/32/14
15,2022/11/17/12/33/35
5,2021/4/22/18/11/9
15,2022/2/12/2/55/48
18,2021/5/6/22/56/45
2,2021/6/13/23/52/42
17,2020/10/26/0/58/39
9,2022/11/27/9/22/20
11,2020/9/24/15/38/35
19,2021/8/26/4/24/39
18,2022/7/15/3/32/40
14,2020/3/14/10/41/26
9,2021/5/21/5/34/36
10,2020/11/7/17/6/6
6,2020/2/6/5/2/8
3,2021/8/26/5/44/0
4,2022/2/5/14/33/49
9,2020/6/26/16/27/31
1,2022/3/18/17/31/53
1,2021/11/1/18/59/20
8,2021/2/12/4/12/56
14,2022/7/23/18/34/4
1,2022/10/13/23/51/19
5,2020/10/27/19/37/55
9,2020/3/22/23/21/29
16,2020/6/25/9/21/3
7,2020/10/7/13/32/2
16,2022/9/26/17/0/44
13,2022/1/7/23/59/48
5,2021/10/8/16/27/13
7,2022/11/3/1/42/50
14,2020/3/15/3/44/54
15,2020/2/15/14/48/47
1,2022/1/28/22/4/35
11,2021/2/1/15/29/18
19,2020/1/8/3/6/49
1,2020/12/21/2/47/46
7,2022/7/21/9/45/19
11,2022/12/24/21/14/54
1,2022/4/9/5/53/43
10,2020/3/4/19/45/7
2,2020/6/18/15/39/58
18,2022/4/5/18/38/1
2,2021/10/19/0/43/29
13,2020/3/27/20/20/42
6,2021/6/3/3/5/8
13,2020/11/26/17/9/36
5,2021/6/2/20/21/45
9,2021/3/13/4/13/8
15,2021/11/17/0/25/16
16,2021/9/14/0/16/30
10,2020/8/14/21/53/41
12,2022/5/12/1/20/42
16,2021/8/9/12/34/42
19,2020/12/11/10/20/15
17,2022/3/11/7/17/33
1,2022/10/9/9/25/37
18,2020/9/4/17/7/25
4,2022/1/24/14/27/51
13,2021/11/2/9/34/55
17,2020/10/25/19/16/56
1,2020/8/6/22/8/26
14,2022/4/4/11/43/38
12,2021/6/1/5/16/3
3,2020/1/23/10/44/49
3,2020/10/22/2/18/47
5,2020/11/17/8/59/20
5,2022/8/7/6/7/28
15,2021/9/6/23/29/25
7,2020/12/16/1/44/28
4,2022/10/24/14/33/32
5,2020/8/19/13/22/32
3,2022/2/1/0/21/27
19,2020/9/16/21/58/43
2,2022/5/25/4/7/38
12,2020/9/4/6/41/37
5,2022/11/16/15/44/51
12,2021/5/23/10/23/36
5,2021/6/22/9/34/23
14,2020/7/28/19/49/56
10,2021/10/18/7/3/26
11,2022/12/12/6/39/28
2,2022/8/2/9/4/24
9,2021/5/11/11/46/26
6,2021/11/20/14/34/27
2,2020/8/19/11/12/3
14,2022/5/28/23/54/0
14,2022/11/16/20/7/6
4,2021/11/3/2/52/42
16,2021/3/2/19/21/32
9,2021/4/28/7/36/58
5,2020/1/8/8/23/42
2,2020/8/19/17/1/17
6,2020/9/8/3/24/2
4,2021/12/3/15/54/55
6,2020/8/7/6/0/16
8,2020/3/6/19/18/54
6,2021/11/23/5/2/25
8,2022/12/2/2/3/42
6,2021/2/25/3/54/30
19,2022/11/22/5/27/40
10,2020/4/28/9/39/31
18,2021/10/8/18/17/9
17,2020/10/21/11/34/35
4,2022/7/27/7/7/44
19,2022/8/20/20/51/19
5,2021/3/27/15/14/17
15,2020/3/21/6/12/43
13,2020/2/2/1/17/28
14,2020/3/24/17/19/8
13,2021/7/26/1/40/22
10,2021/2/17/1/46/4
15,2022/10/8/18/44/15
13,2020/2/20/9/27/10
4,2022/5/19/5/26/57
16,2020/2/3/8/54/50
18,2020/8/14/1/30/28
14,2021/12/22/18/2/50
9,2020/6/28/20/13/40
4,2022/10/19/7/52/56
4,2022/11/23/16/12/6
19,2021/2/14/7/29/53
8,2022/7/17/11/40/21
13,2020/8/19/2/33/11
18,2022/6/1/21/47/40
15,2020/12/21/7/58/35
3,2020/12/5/8/54/27
5,2022/8/18/11/48/18
18,2020/7/13/20/46/55
2,2021/10/7/13/27/41
4,2020/3/8/22/38/51
16,2020/5/4/14/10/0
16,2021/1/3/14/16/39
1,2021/6/21/23/15/6
5,2021/12/6/12/22/13
2,2020/9/8/22/9/46
7,2022/8/26/2/41/40
9,2022/4/7/2/45/9
8,2021/11/19/10/53/4
13,2020/7/5/5/24/39
6,2022/4/7/1/1/25
5,2022/8/19/19/57/12
9,2022/6/12/8/5/56
19,2020/4/18/4/39/41
7,2022/11/21/22/11/5
12,2022/4/16/6/11/13
16,2021/7/22/18/4/14
7,2020/1/3/15/34/32
6,2022/8/22/10/30/21
13,2020/2/18/10/37/4
1,2022/5/5/10/23/20
19,2020/9/28/20/18/22
18,2021/7/10/6/40/31
15,2020/8/1/3/53/36
4,2022/6/25/22/8/44
10,2020/11/21/15/56/7
19,2020/4/1/19/46/56
8,2021/9/26/12/39/42
15,2020/11/5/12/19/43
3,2021/5/6/18/24/3
5,2020/10/15/1/58/3
11,2022/12/14/6/40/13
17,2022/4/26/9/27/58
13,2022/2/15/3/55/25
11,2021/2/28/5/46/59
15,2021/11/21/6/32/22
4,2020/11/13/19/12/23
7,2021/4/5/10/1/14
7,2021/10/5/21/29/32
13,2021/10/17/22/15/21
1,2021/1/3/23/47/56
7,2022/12/5/14/40/16
11,2022/12/9/22/44/51
1,2022/2/12/9/32/33
7,2020/8/8/3/40/49
12,2020/7/20/0/27/34
9,2021/5/20/10/42/20
14,2021/7/19/10/22/56
5,2022/3/23/5/4/40
11,2022/9/28/12/50/42
11,2021/11/13/5/29/47
2,2021/8/23/9/41/48
5,2020/10/23/20/54/1
14,2020/5/8/17/26/27
18,2022/4/21/10/52/25
7,2022/4/5/10/14/59
12,2021/5/5/3/36/14
2,2020/5/7/22/46/27
4,2021/10/17/20/26/34
18,2021/4/23/16/46/6
8,2020/6/12/20/42/51
4,2020/3/10/3/15/29
10,2021/8/19/18/39/29
4,2021/8/6/15/39/49
3,2020/5/7/21/10/30
14,2020/5/23/18/52/25
12,2021/4/7/5/55/52
7,2020/7/19/17/31/1
8,2020/6/28/12/33/43
11,2021/7/20/8/4/53
5,2022/7/3/13/7/31
4,2022/11/24/6/14/46
9,2022/4/13/6/38/22
15,2022/7/2/14/23/30
15,2021/1/22/23/24/26
19,2022/1/5/11/32/22
13,2020/9/4/3/15/54
16,2022/11/6/6/18/10
14,2021/5/16/23/47/51
8,2022/2/23/20/58/56
8,2020/1/1/13/55/28
16,2020/9/22/12/59/28
17,2022/6/12/11/51/39
5,2020/7/17/23/24/41
18,2021/6/26/13/48/45
3,2021/7/10/12/9/44
5,2022/9/4/6/44/44
6,2021/4/3/11/30/36
1,2021/1/22/6/11/33
19,2021/3/3/14/4/51
2,2022/7/17/9/50/18
8,2021/3/21/3/46/57
2,2021/12/5/12/27/11
10,2020/6/20/22/2/14
18,2021/2/23/18/17/55
12,2021/2/2/0/24/29
7,2021/12/22/15/22/51
16,2020/7/4/6/15/47
2,2022/3/20/20/44/27
13,2020/12/16/15/32/40
19,2020/9/16/17/46/19
18,2020/10/5/6/51/43
12,2021/5/20/15/40/33
9,2021/4/10/17/8/41
11,2021/2/21/19/35/56
9,2022/9/15/20/4/5
19,2022/5/7/5/32/20
11,2022/4/20/18/48/17
15,2021/12/11/1/20/8
16,2020/4/21/10/38/59
12,2022/5/8/13/59/50
11,2021/11/15/15/44/26
7,2020/12/26/11/8/47
15,2022/8/15/13/13/21
7,2022/2/16/1/24/41
7,2021/8/11/21/51/31
15,2022/9/16/3/55/44
15,2022/10/26/8/12/47
18,2020/7/5/11/42/10
8,2020/9/14/15/58/32
10,2020/3/16/20/49/43
14,2021/9/13/3/23/12
1,2020/5/10/10/55/35
9,2020/5/28/5/7/9
13,2021/7/21/14/57/9
6,2022/7/3/8/6/54
5,2021/5/28/0/52/45
3,2021/5/3/14/10/5
5,2020/5/2/15/40/27
7,2021/12/26/20/57/3
19,2020/3/16/22/57/0
2,2020/10/25/23/32/15
12,2020/4/10/1/41/42
7,2020/11/22/17/34/51
16,2021/12/28/21/4/18
4,2021/2/14/1/37/4
7,2020/2/8/1/25/49
9,2021/4/12/22/51/25
19,2022/7/18/12/35/55
2,2022/2/15/20/41/34
11,2020/4/10/8/57/49
19,2022/7/20/3/30/2
2,2021/10/18/21/12/15
6,2020/6/11/15/20/6
12,2021/7/27/22/22/16
16,2020/1/10/6/41/4
12,2021/12/10/6/40/8
16,2021/8/8/17/3/57
6,2022/12/14/9/7/9
15,2022/1/22/9/40/35
5,2021/4/5/8/52/18
5,2020/1/25/12/57/20
8,2020/7/3/20/9/35
6,2021/5/3/8/20/29
10,2022/1/6/7/7/43
19,2021/1/3/10/6/27
7,2021/12/14/10/52/59
13,2022/7/7/22/30/42
17,2020/3/19/12/32/11
2,2021/7/20/14/15/35
4,2020/3/25/6/32/9
18,2021/5/21/16/34/34
15,2022/10/17/10/55/31
4,2020/5/8/11/43/2
17,2020/6/18/9/3/36
14,2022/1/28/17/40/18
1,2021/9/26/17/44/42
5,2021/3/21/6/43/28
8,2021/2/9/11/53/46
6,2020/2/15/5/44/12
14,2021/5/11/16/35/17
8,2020/1/1/7/43/45
10,2020/8/28/20/28/21
4,2022/9/10/15/0/32
16,2021/3/2/4/52/8
3,2021/12/21/4/36/12
3,2020/9/10/11/5/21
14,2020/11/20/7/2/38
11,2020/3/3/9/56/3
13,2021/2/16/14/42/26
16,2020/9/19/21/35/44
15,2021/9/11/10/37/23
16,2022/7/22/2/40/32
2,2021/4/19/3/44/1
5,2020/2/9/10/29/34
19,2020/1/2/6/36/36
14,2020/3/14/20/14/34
8,2022/9/3/13/8/30
16,2022/6/14/12/54/18
16,2022/1/2/12/56/34
18,2022/2/1/21/56/1
13,2021/3/24/6/41/57
3,2021/5/22/20/57/18
9,2020/6/16/9/27/35
2,2022/3/2/2/24/32
8,2020/10/3/8/4/47
9,2022/12/11/1/54/21
13,2022/3/25/18/26/37
10,2020/8/13/18/27/8
10,2022/9/23/2/54/53
2,2022/10/28/18/51/23
4,2020/9/17/20/34/49
12,2020/3/21/18/33/10
2,2022/12/3/14/4/30
7,2022/1/26/2/9/14
2,2022/8/1/2/20/10
14,2022/5/20/6/38/15
4,2022/8/4/17/1/1
15,2022/5/1/3/13/18
16,2022/10/5/15/41/59
3,2020/11/2/15/16/7
10,2020/7/6/23/30/54
15,2020/4/8/12/54/52
18,2020/8/11/3/57/58
15,2020/3/8/1/51/53
8,2021/10/11/1/3/52
17,2021/1/4/18/3/11
1,2020/7/23/8/0/46
16,2021/4/7/15/28/56
11,2021/6/28/23/48/32
12,2021/7/6/12/59/10
9,2022/11/27/9/14/11
7,2020/11/6/11/38/19
3,2021/10/23/10/26/38
5,2021/5/4/18/25/56
4,2020/8/19/6/21/2
12,2022/7/18/2/12/50
4,2020/6/9/23/56/19
12,2021/4/27/1/0/0
14,2021/2/25/4/41/13
16,2020/3/10/20/34/4
13,2021/2/13/9/19/0
11,2020/3/27/2/25/24
6,2022/11/3/1/40/41
10,2020/4/18/3/34/23
17,2021/3/14/0/8/23
8,2021/7/20/12/53/32
19,2020/8/4/8/26/8
13,2022/8/18/3/46/15
17,2022/6/4/18/22/13
11,2022/9/1/20/18/8
19,2020/3/16/9/42/29
15,2022/8/20/8/22/43
4,2020/2/23/3/54/7
18,2020/7/17/22/2/40
17,2021/9/23/4/59/0
18,2020/5/23/7/13/27
15,2021/12/1/18/36/34
9,2021/7/28/14/50/50
16,2020/6/7/19/39/49
11,2021/11/22/13/24/49
10,2020/4/7/22/37/13
11,2020/4/22/9/28/48
8,2020/2/23/21/32/29
10,2022/1/23/4/48/21
13,2022/7/10/5/29/41
6,2022/12/7/7/42/13
7,2020/6/17/19/43/12
15,2022/2/11/22/14/37
17,2020/2/16/2/21/31
4,2022/6/28/5/0/17
13,2022/4/9/9/32/52
8,2021/10/22/20/34/17
18,2020/4/17/2/16/55
15,2022/7/17/2/21/13
2,2021/6/3/13/34/8
6,2020/7/4/1/3/13
9,2020/3/17/18/13/19
9,2020/6/3/21/21/7
4,2022/4/20/2/40/9
1,2021/1/14/19/47/40
9,2020/12/24/13/55/26
2,2022/11/27/14/49/40
3,2021/1/24/12/10/45
4,2020/12/20/22/2/51
4,2020/4/14/7/49/3
5,2021/6/26/15/54/33
17,2022/7/8/17/24/29
19,2022/11/3/17/44/19
14,2022/12/6/0/23/14
8,2021/12/2/7/0/56
8,2022/3/2/14/56/7
18,2021/4/4/1/0/34
1,2020/1/18/1/17/51
11,2020/3/5/11/52/24
15,2021/2/1/5/57/3
14,2021/10/17/9/3/9
3,2020/2/6/7/6/47
16,2020/7/25/3/16/4
1,2020/9/15/15/52/6
8,2022/9/6/9/2/37
17,2022/3/3/1/3/14
17,2020/12/3/9/5/28
13,2021/2/19/1/8/18
13,2021/11/4/22/44/7
7,2020/12/27/5/37/37
17,2022/5/10/10/42/9
8,2022/8/2/0/39/26
13,2022/10/6/10/52/53
17,2022/4/27/7/44/55
10,2022/7/12/10/49/1
10,2020/11/7/19/56/0
3,2020/10/5/2/47/42
12,2022/11/1/5/7/56
5,2022/1/6/12/4/9
13,2020/2/7/9/42/0
7,2022/10/19/5/11/17
8,2020/12/14/18/20/14
5,2022/1/3/4/30/44
15,2020/9/3/13/28/14
15,2020/12/3/4/55/14
14,2022/3/20/9/48/5
7,2021/7/28/23/47/27
12,2020/2/21/13/33/20
8,2022/6/19/18/5/16
4,2020/4/17/7/15/21
17,2021/6/10/19/58/43
18,2020/10/10/17/49/50
10,2022/9/13/16/52/56
11,2020/8/8/19/53/18
8,2022/10/22/19/54/46
11,2020/3/22/22/59/45
13,2022/2/16/10/37/23
6,2021/6/1/14/17/45
12,2022/7/13/3/43/57
15,2021/12/10/21/40/44
19,2021/7/25/4/59/24
13,2021/9/12/7/9/16
14,2022/8/18/22/16/53
11,2021/8/22/7/12/9
